route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
871-202,Weekday-1,1323-87101-77400-2-2d87f842,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
871-202,Weekend-1,1323-87101-79200-2-08a32d69,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
82-202,Sunday-1,1321-08204-42900-2-1f207f51,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-42900-2-40a54490,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-43200-2-6efb3098,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-43800-2-1f207f51,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87101-79200-2-d886c9d0,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
871-202,Weekend-1,1323-87101-81000-2-08a32d69,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
871-202,Weekday-1,1323-87101-81000-2-d886c9d0,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
82-202,Saturday-1,1321-08204-43800-2-40a54490,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-44100-2-6efb3098,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-44700-2-1f207f51,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-44700-2-40a54490,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekend-1,1323-87101-82800-2-08a32d69,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
871-202,Weekday-1,1323-87101-82800-2-d886c9d0,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
871-202,Weekend-1,1323-87101-84600-2-08a32d69,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
82-202,Weekday-1,1321-08204-45000-2-ac9678fc,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-45600-2-1f207f51,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-45600-2-40a54490,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-45900-2-da81e13d,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87101-84600-2-d886c9d0,Constellation Station To Takapuna Via Forrest Hill Rd,,0,,1323-87101-67fbcfe8,0,0
871-202,Weekday-1,1323-87102-23400-2-531099f5,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-23400-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Sunday-1,1321-08204-46500-2-1f207f51,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-46500-2-40a54490,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-46800-2-da81e13d,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-47400-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-25200-2-531099f5,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-25200-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-27000-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Saturday-1,1321-08204-47400-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-47700-2-da81e13d,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-48300-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-48300-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-27000-2-ee33a731,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-28800-2-c61efb6d,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-28800-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-48600-2-da81e13d,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-49200-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-49200-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-49500-2-da81e13d,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-30600-2-c61efb6d,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-30600-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-32400-2-0d36afe2,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Sunday-1,1321-08204-50100-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-50100-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-50400-2-4d579e36,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-51000-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekend-1,1323-87102-32400-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Saturday-1,1323-87102-34200-2-50a8fccc,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Sunday-1,1323-87102-34200-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-51300-2-4d579e36,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-51900-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-52200-2-4d579e36,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-52800-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-34200-2-bc795d8f,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-36000-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-36000-2-bc795d8f,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-53100-2-fc90a910,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-53700-2-6eb106dd,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-54000-2-5d915141,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-54600-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekend-1,1323-87102-37800-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-37800-2-bc795d8f,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-39600-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-54900-2-12f63ab7,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-55500-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-55800-2-12f63ab7,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-56400-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-39600-2-bc795d8f,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-41400-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-41400-2-bc795d8f,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-56700-2-12f63ab7,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-57300-2-a99aa325,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-57300-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-57900-2-fb7bc9cb,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-43200-2-20204cf2,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-43200-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-45000-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekend-1,1321-08204-58200-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-58500-2-06d7a145,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-59100-2-028b5717,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-59100-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-45000-2-cee1b4bb,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-46800-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-46800-2-cee1b4bb,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-59700-2-4bc17ce4,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-60000-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-60300-2-4bc17ce4,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-60900-2-4bc17ce4,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekend-1,1323-87102-48600-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-48600-2-cee1b4bb,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-50400-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekend-1,1321-08204-60900-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-61500-2-f49906ad,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-61800-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-62100-2-2073b378,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-50400-2-cee1b4bb,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-52200-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-52200-2-cee1b4bb,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekend-1,1321-08204-62700-2-f3eb3fe1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-63000-2-2073b378,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-63600-2-66e22ef8,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-63600-2-8493ea23,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekend-1,1323-87102-54000-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-54300-2-5c5027e1,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-54900-2-681f13df,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-63900-2-2a86bcf7,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-64500-2-66e22ef8,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-64500-2-8493ea23,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-64800-2-0d121ffb,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-55800-2-681f13df,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-55800-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-56700-2-6ff5f1bc,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Saturday-1,1321-08204-65400-2-67774a7e,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-65400-2-a162f5c1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-65700-2-ae704c28,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-66300-2-67774a7e,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-57600-2-6ff5f1bc,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-57600-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-58200-2-6ff5f1bc,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Sunday-1,1321-08204-66300-2-a162f5c1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-66600-2-ae704c28,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-67200-2-67774a7e,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-67200-2-a162f5c1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-58800-2-6ff5f1bc,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-59400-2-5c5027e1,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-59400-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-67500-2-be4b0075,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-68100-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-68100-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-68400-2-be4b0075,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-60000-2-5c5027e1,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-60600-2-5c5027e1,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-61200-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Sunday-1,1321-08204-69000-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-69000-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-69300-2-be4b0075,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-69900-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-61200-2-d5d71633,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-61800-2-d5d71633,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-62400-2-b6ea6f1f,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Saturday-1,1321-08204-69900-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-70200-2-f8f583f5,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-70800-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-70800-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-63000-2-19c8fe97,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-63000-2-8cb4d6ac,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-63600-2-ca9898de,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-71100-2-b640d166,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-72000-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-72000-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-72300-2-5c0b2734,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-64200-2-094537c0,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-64800-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-64800-2-b61b9654,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekday-1,1321-08204-73800-2-5c0b2734,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-73800-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-73800-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-75600-2-5c0b2734,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-65400-2-b61b9654,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-66000-2-b61b9654,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-66600-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Sunday-1,1321-08204-75600-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-75600-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-77400-2-5c0b2734,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-77400-2-611cbdb2,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-66600-2-a92c1148,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-68400-2-69f894e7,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-68400-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Saturday-1,1321-08204-77400-2-d312609c,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Saturday-1,1321-08204-79200-2-3889d34a,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-79200-2-c264b402,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-79200-2-d643ef67,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekday-1,1323-87102-70200-2-69f894e7,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-70200-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-72000-2-69f894e7,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Saturday-1,1321-08204-81000-2-3889d34a,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Sunday-1,1321-08204-81000-2-c264b402,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-81000-2-d643ef67,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-82800-2-2e9e72bc,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
871-202,Weekend-1,1323-87102-72000-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-73800-2-10c99078,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-73800-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
82-202,Weekend-1,1321-08204-82800-2-c3d65cf1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekday-1,1321-08204-84600-2-2a47cb38,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,Weekend-1,1321-08204-84600-2-c3d65cf1,Mayoral Dr To Milford Via Takapuna,,1,,1321-08204-81fd9040,0,0
82-202,FriSat-1,1321-08208-86400-2-bda61a97,Mayoral Dr To Browns Bay Via Milford and Takapuna,,1,,1321-08208-13f1b816,0,0
82-202,FriSat-1,1321-08208-90000-2-eaf4bedb,Mayoral Dr To Browns Bay Via Milford and Takapuna,,1,,1321-08208-13f1b816,0,0
82-202,FriSat-1,1321-08208-93600-2-eaf4bedb,Mayoral Dr To Browns Bay Via Milford and Takapuna,,1,,1321-08208-13f1b816,0,0
82-202,FriSat-1,1321-08208-97200-2-eaf4bedb,Mayoral Dr To Browns Bay Via Milford and Takapuna,,1,,1321-08208-13f1b816,0,0
842-202,Weekday-1,1322-84201-23700-2-12441c27,Crown Hill To Smales Farm Station Via East Coast Rd,,0,,1322-84201-cfe17a4c,0,0
871-202,Weekday-1,1323-87102-75600-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekend-1,1323-87102-75600-2-d4dd019e,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
871-202,Weekday-1,1323-87102-77400-2-9caf4f76,Takapuna To Constellation Station Via Forrest Hill Rd,,1,,1323-87102-154e2610,0,0
842-202,Weekday-1,1322-84201-24900-2-12441c27,Crown Hill To Smales Farm Station Via East Coast Rd,,0,,1322-84201-cfe17a4c,0,0
